[0.09767435 0.06816956 0.834156  ],[7.56165514e-02 4.46544260e-05 1.70240490e-05],[2.13875905e-01 1.26301790e-04 4.81512821e-05]
[0.03814455 0.02827498 0.93358046],[6.99479877e-02 6.26593224e-07 6.66864634e-07],[1.97842786e-01 1.77227327e-06 1.88617802e-06]
[0.00813827 0.22262692 0.76923484],[1.60596160e-02 4.93952510e-05 4.31049109e-03],[0.04542345 0.00013971 0.01219191]
[0.1518     0.11312102 0.735079  ],[0.07157315 0.00053503 0.00187702],[0.20243944 0.00151328 0.00530903]
[0.39561844 0.03680725 0.5675743 ],[0.01457221 0.01300382 0.00023707],[0.04121642 0.03678034 0.00067052]
[0.02327112 0.04109254 0.9356364 ],[7.01899981e-02 6.63907983e-07 7.27926490e-07],[1.98527294e-01 1.87781535e-06 2.05888703e-06]
[0.01796283 0.02812275 0.9539144 ],[6.14533546e-02 1.63669768e-07 1.46925959e-07],[1.73816335e-01 4.62928010e-07 4.15569367e-07]
[0.17560056 0.08624373 0.7381557 ],[0.09121288 0.00016293 0.00011535],[0.25798899 0.00046084 0.00032627]
[0.3635548  0.01894659 0.61749864],[3.46797003e-02 1.57004738e-03 6.42172826e-05],[0.098089   0.00444076 0.00018163]
[0.02803387 0.0393859  0.9325803 ],[6.36812465e-02 2.65795933e-07 3.47703690e-07],[1.80117765e-01 7.51784428e-07 9.83454549e-07]
[0.00598642 0.96151185 0.03250177],[1.56861701e-07 5.91912446e-02 2.62950500e-07],[4.43671890e-07 1.67418122e-01 7.43736327e-07]
[0.09000519 0.04223429 0.86776054],[7.43024401e-02 2.48929745e-06 1.89463289e-06],[2.10159037e-01 7.04079643e-06 5.35883107e-06]
[0.04552491 0.0159089  0.9385662 ],[6.53461436e-02 2.14024496e-06 8.81647005e-07],[1.84826805e-01 6.05352689e-06 2.49367430e-06]
[0.01139686 0.02141188 0.9671912 ],[6.03193884e-02 1.18565073e-07 1.24732171e-07],[1.70608994e-01 3.35352668e-07 3.52795856e-07]
[0.0399123  0.05889917 0.90118855],[6.20640927e-02 2.62216522e-07 1.96175596e-07],[1.75543763e-01 7.41660322e-07 5.54868378e-07]
[0.00698402 0.00881401 0.9842019 ],[5.92129215e-02 1.05094882e-07 1.17413443e-07],[1.67479433e-01 2.97253215e-07 3.32095366e-07]
[0.03792928 0.11058937 0.8514814 ],[7.52614046e-02 6.35327372e-06 1.33081128e-05],[2.12871398e-01 1.79697717e-05 3.76410273e-05]
[0.02873031 0.4316394  0.53963023],[0.025131   0.00015482 0.00515933],[0.0710812  0.0004379  0.01459279]
[0.0388879  0.03501956 0.9260926 ],[6.44532093e-02 6.91614373e-07 4.11121050e-07],[1.82301205e-01 1.95618085e-06 1.16282593e-06]
[0.08616172 0.05743881 0.8563994 ],[4.06099587e-02 3.93936429e-04 1.78452902e-05],[1.14862309e-01 1.11422048e-03 5.04741029e-05]
[0.03467725 0.04751146 0.9178113 ],[7.97088576e-02 6.60876392e-06 5.18254323e-06],[2.25450695e-01 1.86924071e-05 1.46584458e-05]
[0.11107265 0.01032901 0.8785984 ],[4.02088440e-02 2.20111632e-04 8.65797793e-06],[1.13727785e-01 6.22569710e-04 2.44884596e-05]
[0.04015451 0.07772861 0.8821168 ],[8.48051641e-02 9.52522490e-06 1.03377704e-05],[2.39865226e-01 2.69414045e-05 2.92396303e-05]
[0.14333671 0.07694688 0.7797164 ],[8.38549525e-02 3.82305134e-05 6.85350487e-05],[2.37177622e-01 1.08132221e-04 1.93846391e-04]
[0.04519109 0.07669602 0.8781129 ],[7.74764400e-02 8.70999293e-06 1.66969338e-05],[2.19136464e-01 2.46355803e-05 4.72260603e-05]
[0.12968025 0.04705228 0.82326746],[7.13096271e-02 3.96041415e-06 9.94647836e-06],[2.01694084e-01 1.12017428e-05 2.81328892e-05]
[0.05744367 0.05256565 0.88999075],[6.54420206e-02 2.13725980e-05 4.97323314e-06],[1.85097986e-01 6.04508358e-05 1.40664275e-05]
[0.01044639 0.02263108 0.9669225 ],[6.34359335e-02 2.39830836e-07 2.11110740e-07],[1.79423915e-01 6.78344042e-07 5.97111343e-07]
[0.00156244 0.04128538 0.9571522 ],[5.99212520e-02 1.02860746e-07 1.02406713e-07],[1.69482895e-01 2.90934124e-07 2.89649925e-07]
[0.4660963  0.01464109 0.51926255],[0.00787396 0.02897489 0.00037843],[0.02227092 0.08195338 0.00107035]
[0.90428483 0.01859331 0.07712185],[1.10592635e-07 1.39267807e-07 5.89708138e-02],[3.12803207e-07 3.93908844e-07 1.66794649e-01]
[0.14823984 0.12941678 0.7223434 ],[0.09160027 0.00072899 0.00045262],[0.25908468 0.00206191 0.0012802 ]
[0.31461135 0.05611528 0.62927336],[0.03399466 0.00763188 0.00050974],[0.09615142 0.02158622 0.00144176]
[0.02930531 0.18062596 0.79006875],[4.61739623e-02 2.62701320e-05 3.96050222e-04],[1.30599687e-01 7.43031538e-05 1.12019919e-03]
[0.01351831 0.01225244 0.97422916],[6.21553485e-02 2.07308602e-07 2.84814220e-07],[1.75801874e-01 5.86357274e-07 8.05576265e-07]
[0.00373328 0.13174124 0.86452556],[3.14305760e-02 1.05157703e-05 4.54266224e-04],[8.88990936e-02 2.97430899e-05 1.28485891e-03]
[0.00363905 0.00660381 0.98975706],[5.83703104e-02 9.75301979e-08 1.17316286e-07],[1.65096169e-01 2.75857057e-07 3.31820565e-07]
[0.46080375 0.00707482 0.5321214 ],[0.000784   0.05070701 0.00559289],[0.00221748 0.14342108 0.01581908]
[0.02239399 0.01496953 0.9626364 ],[6.44817649e-02 3.27305019e-07 2.74029734e-07],[1.82381973e-01 9.25758393e-07 7.75073131e-07]
[0.03095191 0.14930466 0.8197434 ],[0.01977517 0.00010662 0.00545106],[0.05593261 0.00030156 0.01541794]
[0.01817864 0.02907264 0.9527488 ],[6.34971189e-02 3.35475154e-07 5.48161866e-07],[1.79596974e-01 9.48867026e-07 1.55043589e-06]
[0.01630489 0.02333378 0.9603613 ],[6.46420203e-02 8.89225409e-07 2.33690828e-06],[1.82835244e-01 2.51510927e-06 6.60977478e-06]
[0.00594401 0.00322504 0.990831  ],[5.89603597e-02 1.12643376e-07 1.00464889e-07],[1.66765081e-01 3.18603579e-07 2.84157616e-07]
[0.05317764 0.03336393 0.9134584 ],[7.50679723e-02 7.82067417e-06 4.17905486e-06],[2.12324289e-01 2.21202070e-05 1.18201521e-05]
[0.02841727 0.03068436 0.9408984 ],[6.30393244e-02 3.54012065e-07 6.51636130e-07],[1.78302135e-01 1.00129733e-06 1.84310531e-06]
[0.01633346 0.01752602 0.96614057],[6.24891444e-02 3.33823281e-07 2.34354377e-07],[1.76745991e-01 9.44194822e-07 6.62854276e-07]
[0.17879908 0.03052997 0.790671  ],[3.83100741e-02 2.31875278e-04 8.10354665e-06],[1.08357253e-01 6.55842327e-04 2.29202912e-05]
[0.01525291 0.02187426 0.96287286],[6.34292729e-02 2.57367624e-07 3.41848305e-07],[1.79405076e-01 7.27945568e-07 9.66893019e-07]
[0.01785314 0.02999976 0.95214707],[6.75433985e-02 8.14056129e-07 1.40556113e-06],[1.91041580e-01 2.30249844e-06 3.97552723e-06]
[0.05590201 0.02737524 0.9167227 ],[6.02504091e-02 5.88656529e-07 2.64745103e-07],[1.70413891e-01 1.66497209e-06 7.48812230e-07]
[0.01179477 0.23405272 0.7541525 ],[6.05516742e-02 1.44597042e-06 6.83408014e-06],[1.71265998e-01 4.08982197e-06 1.93296976e-05]
[0.00611043 0.01190617 0.9819834 ],[5.80032951e-02 1.60304526e-07 1.08345909e-07],[1.64058093e-01 4.53409671e-07 3.06448508e-07]
[0.01164484 0.03333563 0.95501953],[6.68784750e-02 1.49648523e-06 3.94797584e-06],[1.89160893e-01 4.23269941e-06 1.11665620e-05]
[0.66005945 0.0270044  0.31293616],[0.0033627  0.08385182 0.00148759],[0.00951115 0.23716877 0.00420754]
[0.02477709 0.01490512 0.96031773],[6.91841167e-02 7.88476727e-07 1.13349331e-06],[1.95682232e-01 2.23014896e-06 3.20600323e-06]
[0.08073173 0.07796188 0.8413065 ],[6.85793624e-02 1.85456419e-05 5.35513651e-06],[1.93971729e-01 5.24549967e-05 1.51466133e-05]
[6.7586784e-04 4.3332237e-03 9.9499089e-01],[5.79109047e-02 7.31526784e-08 7.19327190e-08],[1.63796774e-01 2.06907020e-07 2.03456454e-07]
[0.09951567 0.16010533 0.740379  ],[0.01149672 0.00021853 0.01565869],[0.03251764 0.0006181  0.04428945]
[0.6640224  0.01152691 0.3244507 ],[0.00034646 0.02806989 0.00768627],[0.00097994 0.07939364 0.02174006]
[0.02502469 0.03783948 0.9371359 ],[6.39665467e-02 4.05425684e-07 7.21829509e-07],[1.80924716e-01 1.14671700e-06 2.04164216e-06]
[0.01293197 0.02035104 0.96671695],[6.42820083e-02 3.08823912e-07 4.07335829e-07],[1.81816976e-01 8.73485929e-07 1.15211971e-06]
[1.619662e-03 9.887510e-04 9.973916e-01],[5.76577918e-02 6.75196248e-08 6.74984760e-08],[1.63080862e-01 1.90974338e-07 1.90914520e-07]
[0.33103102 0.01201325 0.65695566],[2.87053065e-02 1.38726332e-03 3.40288191e-05],[8.11908675e-02 3.92377321e-03 9.62480349e-05]
[0.83468205 0.05047963 0.11483835],[3.28018797e-06 2.36365494e-05 5.80366724e-02],[9.27777263e-06 6.68542575e-05 1.64152498e-01]
[0.01183056 0.8372821  0.15088734],[1.29302501e-05 3.80771930e-02 3.50404875e-04],[3.65722702e-05 1.07698565e-01 9.91094653e-04]
[0.02896551 0.44366977 0.5273648 ],[0.00235911 0.00142986 0.09393879],[0.00667258 0.00404426 0.26569903]
[0.42593664 0.01026529 0.56379807],[1.75043207e-02 5.16223115e-03 7.44379777e-05],[0.0495097  0.01460099 0.00021054]
[0.20418882 0.05728641 0.7385247 ],[0.02824599 0.00645128 0.00027261],[0.07989171 0.01824697 0.00077105]
[0.1188184  0.08279253 0.7983891 ],[3.69137211e-02 1.90946439e-03 9.50681567e-05],[0.10440777 0.00540078 0.00026889]
[0.00166219 0.0013758  0.996962  ],[5.80091751e-02 7.95197861e-08 7.58791367e-08],[1.64074724e-01 2.24915920e-07 2.14618608e-07]
[0.0526082  0.01426876 0.933123  ],[6.97427891e-02 2.13025440e-06 1.21053722e-06],[1.97262397e-01 6.02526932e-06 3.42391630e-06]
[0.01201461 0.03774577 0.9502396 ],[6.20394271e-02 2.86958935e-07 5.20881861e-07],[1.75473998e-01 8.11642435e-07 1.47327638e-06]
[0.00727453 0.7695197  0.22320576],[4.21545683e-05 1.89805912e-02 3.15311187e-03],[0.00011923 0.05368522 0.00891835]
[0.6752407  0.01020377 0.31455553],[0.00087842 0.06872628 0.00336504],[0.00248453 0.19438727 0.00951777]
[0.33517432 0.02542044 0.6394052 ],[3.99059283e-02 5.51720764e-04 2.47487819e-05],[1.12871010e-01 1.56050198e-03 7.00001261e-05]
[0.0072844  0.5937193  0.39899626],[0.00084638 0.00392043 0.0629194 ],[0.00239393 0.01108866 0.17796293]
[0.05035635 0.13940983 0.81023383],[7.97392481e-02 7.55327288e-06 5.64146239e-06],[2.25536652e-01 2.13638819e-05 1.59564652e-05]
[0.06180196 0.03356753 0.90463054],[7.13409983e-02 2.59078778e-06 1.54532296e-06],[2.01782815e-01 7.32785443e-06 4.37083336e-06]
[0.02813775 0.0166978  0.9551645 ],[6.02686306e-02 1.32332874e-07 1.62049450e-07],[1.70465429e-01 3.74293891e-07 4.58345060e-07]
[0.01122258 0.0655145  0.9232629 ],[5.08685339e-02 4.25235952e-06 5.31808870e-05],[1.43877941e-01 1.20274890e-05 1.50418263e-04]
[0.03002018 0.07585859 0.8941212 ],[6.97138356e-02 8.51781997e-07 1.20277389e-06],[1.97180504e-01 2.40920331e-06 3.40195831e-06]
[0.16469389 0.04067349 0.7946327 ],[4.37357587e-02 2.29521044e-04 1.18165411e-05],[1.23703406e-01 6.49183546e-04 3.34222255e-05]
[0.03265495 0.03135718 0.9359878 ],[7.02187778e-02 7.05902460e-07 6.57504350e-07],[1.98608696e-01 1.99659366e-06 1.85970314e-06]
[0.10878472 0.06235251 0.8288628 ],[7.84913952e-02 4.26749363e-06 3.51413550e-06],[2.22007191e-01 1.20702947e-05 9.93947618e-06]
[0.0831893  0.02219954 0.8946112 ],[7.69664134e-02 2.01858091e-06 2.03706370e-06],[2.17693891e-01 5.70940900e-06 5.76168623e-06]
[0.00953575 0.7094871  0.2809771 ],[9.20500344e-07 5.74886605e-02 5.24996544e-06],[2.60356814e-06 1.62602487e-01 1.48491447e-05]
[0.06699336 0.12338933 0.8096173 ],[0.03954199 0.00177092 0.00010171],[0.11184165 0.00500891 0.00028767]
[0.04776276 0.01428631 0.937951  ],[6.58025293e-02 4.08995214e-07 5.49112253e-07],[1.86117659e-01 1.15681316e-06 1.55312399e-06]
[0.00782585 0.00621074 0.9859634 ],[5.95764872e-02 1.14509925e-07 1.06380645e-07],[1.68507753e-01 3.23882977e-07 3.00889903e-07]
[0.02122643 0.00674868 0.9720249 ],[6.06978127e-02 1.31226977e-07 1.46122642e-07],[1.71679340e-01 3.71165942e-07 4.13297243e-07]
[0.16597901 0.02170146 0.8123196 ],[7.53220469e-02 2.63254104e-06 3.83356035e-06],[2.13042921e-01 7.44595049e-06 1.08429461e-05]
[0.31450027 0.08393525 0.60156447],[0.06238213 0.0037149  0.00080205],[0.17644331 0.01050732 0.00226854]
[0.01891916 0.0053417  0.9757391 ],[6.01040011e-02 2.09411123e-07 1.48061073e-07],[1.69999787e-01 5.92304101e-07 4.18779954e-07]
[0.03733476 0.07163613 0.8910291 ],[6.07450601e-02 6.73324517e-06 4.29723421e-05],[1.71812976e-01 1.90444933e-05 1.21544138e-04]
[0.00398847 0.19451226 0.80149925],[3.00775709e-02 1.80673121e-05 7.87540456e-04],[8.50722174e-02 5.11020757e-05 2.22750079e-03]
[0.03708008 0.03347117 0.9294488 ],[7.28066501e-02 1.28189131e-06 1.57191567e-06],[2.05928304e-01 3.62573616e-06 4.44604893e-06]
[0.06423165 0.03258561 0.9031827 ],[6.77840830e-02 5.88652165e-06 2.09027372e-06],[1.91722339e-01 1.66495975e-05 5.91218690e-06]
[0.4908171  0.06507101 0.4441119 ],[0.05577691 0.01260352 0.00278247],[0.15776091 0.03564813 0.00787002]
[0.01119259 0.04383368 0.9449737 ],[6.86559739e-02 8.59897261e-07 6.45468560e-07],[1.94188419e-01 2.43215674e-06 1.82566078e-06]
[0.07288167 0.12583676 0.80128163],[7.89258091e-02 4.59084849e-05 2.09650664e-05],[2.23235899e-01 1.29848804e-04 5.92981624e-05]
[0.03290142 0.0368135  0.93028516],[7.50199801e-02 1.49061728e-06 1.45070666e-06],[2.12188547e-01 4.21610236e-06 4.10321807e-06]
[0.02538792 0.02800415 0.9466079 ],[6.25340033e-02 2.09930672e-07 1.82133558e-07],[1.76872871e-01 5.93773606e-07 5.15151497e-07]
[0.03589859 0.02590455 0.9381968 ],[6.44024460e-02 5.95967393e-07 3.77606548e-07],[1.82157625e-01 1.68565034e-06 1.06803260e-06]
[0.06145106 0.01294    0.9256089 ],[5.99683268e-02 4.27473010e-06 9.50407496e-07],[1.69616042e-01 1.20907626e-05 2.68815834e-06]
[0.01927836 0.04749357 0.93322796],[6.48955139e-02 2.44142521e-07 2.48482778e-07],[1.83552232e-01 6.90539328e-07 7.02815430e-07]
[0.05262475 0.02389893 0.92347634],[6.94902191e-02 3.39363240e-06 1.61872871e-06],[1.96548020e-01 9.59864192e-06 4.57845620e-06]
[0.27703035 0.0330698  0.6898999 ],[6.64595645e-02 2.28450374e-05 5.62997540e-06],[1.87976035e-01 6.46155235e-05 1.59239751e-05]
[0.03743428 0.06684542 0.8957203 ],[6.79853174e-02 7.15287530e-05 1.68463367e-05],[1.92291516e-01 2.02313865e-04 4.76486357e-05]
[0.4976094  0.09681711 0.40557343],[0.00758177 0.05211698 0.02973528],[0.0214445  0.14740907 0.08410409]
[0.00561594 0.00317139 0.99121267],[5.84912292e-02 2.32898695e-07 1.38132349e-07],[1.65438179e-01 6.58736987e-07 3.90697284e-07]
[0.00313387 0.00252396 0.9943422 ],[5.84412169e-02 1.35811355e-07 1.04315711e-07],[1.65296723e-01 3.84132521e-07 2.95049386e-07]
[0.04118762 0.05571574 0.9030966 ],[6.88333566e-02 1.83038381e-05 5.35635568e-06],[1.94690133e-01 5.17710721e-05 1.51500617e-05]
[0.01473938 0.02096453 0.96429604],[6.34145349e-02 1.96975638e-07 1.91455224e-07],[1.79363391e-01 5.57131236e-07 5.41517150e-07]
[0.03301105 0.02120031 0.9457886 ],[6.10775757e-02 8.86645972e-07 3.65277131e-07],[1.72753472e-01 2.50781352e-06 1.03315974e-06]
[0.01548795 0.02146668 0.9630453 ],[6.31317340e-02 4.13120972e-07 2.83292113e-07],[1.78563509e-01 1.16848256e-06 8.01271097e-07]
[0.05946856 0.03462649 0.90590495],[5.93893129e-02 9.53978977e-06 1.68761419e-06],[1.67978344e-01 2.69826002e-05 4.77329376e-06]
[0.02146016 0.26287216 0.7156676 ],[1.35951627e-02 9.33709819e-05 7.99658773e-03],[0.03845293 0.00026409 0.02261777]
[0.31682125 0.03657261 0.64660615],[0.03405152 0.00280557 0.00013008],[0.09631225 0.00793535 0.00036794]
[0.00891739 0.0063105  0.98477215],[6.13175495e-02 1.35639591e-07 1.38639077e-07],[1.73432220e-01 3.83646697e-07 3.92130525e-07]
[0.03202718 0.00797915 0.95999366],[6.95018568e-02 6.21633675e-07 7.09076944e-07],[1.96580937e-01 1.75824555e-06 2.00557246e-06]
[0.06456315 0.1305391  0.8048978 ],[0.01498197 0.00012435 0.0085003 ],[0.04237542 0.0003517  0.02404249]
[0.00643506 0.98085487 0.01271004],[1.03995363e-07 5.91290178e-02 1.16587603e-07],[2.94143306e-07 1.67242118e-01 3.29759537e-07]
[0.00663148 0.6302709  0.36309764],[0.002088   0.00180141 0.10536287],[0.00590576 0.00509517 0.29801119]
[0.40699047 0.01904412 0.5739654 ],[0.04231595 0.0018888  0.00013361],[0.11968759 0.00534234 0.00037791]
[0.03432044 0.17638516 0.78929436],[6.27501805e-02 1.66095101e-05 1.00036757e-04],[1.77484313e-01 4.69787890e-05 2.82946677e-04]
[0.02012265 0.25673673 0.7231406 ],[7.44134981e-02 4.16794066e-06 8.25707761e-06],[2.10473156e-01 1.17887164e-05 2.33545423e-05]
[0.00451127 0.96150905 0.03397965],[1.78476516e-07 5.88790672e-02 3.39316166e-07],[5.04807820e-07 1.66535151e-01 9.59731049e-07]
[0.03512409 0.01405435 0.9508216 ],[6.84453452e-02 5.35649005e-07 5.00471648e-07],[1.93592671e-01 1.51504417e-06 1.41554758e-06]
[0.18627821 0.05623522 0.7574866 ],[4.98030846e-02 6.58077015e-04 5.78223965e-05],[0.1408644  0.00186132 0.00016355]
[0.01018812 0.0090759  0.9807359 ],[5.88855892e-02 3.26557363e-07 1.75508059e-07],[1.66553598e-01 9.23643703e-07 4.96411755e-07]
[0.09629021 0.15008855 0.7536212 ],[7.64925679e-02 2.79182100e-05 7.63207959e-05],[2.16353654e-01 7.89646225e-05 2.15867809e-04]
[0.05575136 0.0283295  0.91591907],[7.41220545e-02 3.39964374e-06 2.24942055e-06],[2.09648830e-01 9.61564456e-06 6.36232210e-06]
[0.01515079 0.21228327 0.77256596],[0.00882518 0.00022654 0.02030989],[0.02496137 0.00064076 0.05744505]
[0.00272699 0.006515   0.99075794],[5.95421624e-02 9.52625285e-08 9.51062931e-08],[1.68410667e-01 2.69443120e-07 2.69001219e-07]
[0.02403435 0.2961353  0.6798303 ],[4.68113384e-02 2.20754612e-05 3.34436946e-04],[1.32402459e-01 6.24388331e-05 9.45930531e-04]
[0.5082108  0.01140581 0.48038343],[0.00017445 0.01152974 0.01370157],[0.00049341 0.03261103 0.03875388]
[0.05153366 0.03105756 0.91740876],[7.32824083e-02 2.38927919e-06 4.04649361e-06],[2.07273951e-01 6.75790208e-06 1.14452123e-05]
[0.02882321 0.16765016 0.8035266 ],[6.26407255e-02 1.43247735e-04 2.39790458e-05],[1.77174727e-01 4.05165779e-04 6.78229836e-05]
[0.02958161 0.13637473 0.8340436 ],[5.47797987e-02 4.35935775e-05 3.99461882e-04],[1.54940668e-01 1.23301257e-04 1.12984882e-03]
[0.01438608 0.00501397 0.98059994],[6.14349937e-02 1.35145878e-07 1.35015638e-07],[1.73764402e-01 3.82250267e-07 3.81881893e-07]
[0.0165513  0.6233573  0.36009136],[2.47015447e-05 3.13127880e-02 9.24707286e-04],[6.98665191e-05 8.85659390e-02 2.61546717e-03]
[0.01003137 0.02629738 0.96367115],[6.08733708e-02 2.37348544e-07 4.37522788e-07],[1.72175893e-01 6.71323061e-07 1.23750132e-06]
[0.03272212 0.04517365 0.92210424],[8.30027070e-02 6.20127672e-06 6.36557835e-06],[2.34767108e-01 1.75398593e-05 1.80045745e-05]
[0.01163761 0.01919287 0.9691695 ],[6.61678072e-02 3.14984741e-07 3.07688633e-07],[1.87150821e-01 8.90911384e-07 8.70274877e-07]
[0.00569099 0.45352492 0.5407841 ],[0.00237711 0.00111435 0.08647762],[0.00672348 0.00315186 0.24459565]
[0.02918367 0.023751   0.9470653 ],[6.44238152e-02 4.19921729e-07 3.18274468e-07],[1.82218066e-01 1.18771801e-06 9.00216138e-07]
[0.08736508 0.04709258 0.86554235],[6.38105862e-02 5.56558884e-06 1.52933429e-06],[1.80483593e-01 1.57418624e-05 4.32561058e-06]
[0.04564855 0.00779145 0.94656   ],[6.43024526e-02 2.98153621e-07 2.55385279e-07],[1.81874801e-01 8.43305789e-07 7.22338651e-07]
[0.03157191 0.08911162 0.8793164 ],[4.72825054e-02 7.98830125e-06 1.26454714e-04],[1.33735121e-01 2.25943279e-05 3.57667943e-04]
[0.14443475 0.06406856 0.7914967 ],[9.11632546e-02 8.62950344e-05 1.15520795e-04],[2.57848622e-01 2.44079216e-04 3.26742151e-04]
[0.27612492 0.10172918 0.6221459 ],[0.00267072 0.079309   0.0009776 ],[0.00755394 0.22431972 0.00276508]
[0.04333507 0.07011069 0.88655424],[6.67855889e-02 1.92060432e-06 5.79541507e-06],[1.88898171e-01 5.43228935e-06 1.63919092e-05]
[0.00224823 0.92465234 0.0730994 ],[4.45317270e-07 5.62273451e-02 2.11408812e-06],[1.25954745e-06 1.59034948e-01 5.97954418e-06]
[0.00942398 0.43027708 0.5602989 ],[0.00112245 0.00217088 0.08922859],[0.00317475 0.00614017 0.25237656]
[0.9715584  0.00610259 0.02233906],[3.24377729e-07 9.66537049e-07 5.88051558e-02],[9.17478768e-07 2.73377961e-06 1.66326098e-01]
[0.26360965 0.02203074 0.71435964],[4.49227243e-02 3.39091102e-04 1.99230002e-05],[1.27060652e-01 9.59094472e-04 5.63507542e-05]
[0.02881992 0.01852939 0.9526507 ],[6.35601759e-02 4.27823264e-07 2.99359926e-07],[1.79775326e-01 1.21006693e-06 8.46717734e-07]
[0.04225469 0.01527937 0.942466  ],[5.87179700e-02 4.91108979e-07 2.11700109e-07],[1.66079499e-01 1.38906596e-06 5.98778330e-07]
[0.03323895 0.22334312 0.7434179 ],[0.00709108 0.00037426 0.03092773],[0.02005661 0.00105855 0.08747682]
[0.13946518 0.03623708 0.82429767],[2.29502261e-02 3.47062929e-03 7.44217566e-05],[0.06491304 0.00981642 0.0002105 ]
[0.04210517 0.03590626 0.9219886 ],[6.72043364e-02 7.55931347e-07 1.30484353e-06],[1.90082568e-01 2.13809673e-06 3.69065483e-06]
[0.27484477 0.03444132 0.69071394],[0.02339234 0.00780613 0.00024725],[0.06616352 0.02207907 0.00069932]
[0.00623825 0.0979282  0.89583355],[5.34974487e-02 2.09916000e-06 2.06166708e-05],[1.51313635e-01 5.93732107e-06 5.83127511e-05]
[0.87316644 0.00633453 0.12049896],[6.03098762e-05 2.84845449e-03 2.39964568e-02],[0.00017058 0.00805665 0.06787223]
[0.01893718 0.44043636 0.54062647],[0.00231338 0.00360726 0.09497009],[0.00654322 0.01020286 0.26861599]
[0.06007443 0.05488833 0.88503724],[6.44298170e-02 8.85704692e-05 1.61221988e-05],[1.82235042e-01 2.50515117e-04 4.56004645e-05]
[0.4623932  0.01646109 0.52114576],[0.00100446 0.0645203  0.0042699 ],[0.00284104 0.18249096 0.01207711]
[0.02081225 0.23143877 0.7477489 ],[3.95602366e-02 2.57785528e-05 5.79163557e-04],[1.11893246e-01 7.29127579e-05 1.63812191e-03]
[0.01431382 0.01296836 0.97271776],[6.29948416e-02 2.20302049e-07 1.94496301e-07],[1.78176319e-01 6.23108291e-07 5.50118613e-07]
[0.01503628 0.31288043 0.6720833 ],[0.00823499 0.00026614 0.02339097],[0.02329206 0.00075275 0.06615965]
[0.03665757 0.01922076 0.94412166],[6.38289827e-02 2.72896323e-07 2.33802234e-07],[1.80535626e-01 7.71867362e-07 6.61292581e-07]
[0.12993951 0.06254586 0.8075146 ],[0.03896776 0.00199212 0.00011582],[0.11021748 0.00563455 0.00032759]
